artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year,genre_main
sugar pie desanto,sugar pie desanto,sugar pie desanto,sugar pie desanto,Sugar Pie DeSanto,3xIkJAnwLy7NwZpPwvaSPc,northern soul,spotify,artist,1964,RnB
sugar ray,sugar ray,sugar ray,sugar ray,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,alternative rock;hardcore punk;pop rock;pop punk;funk metal,musicbrainz,artist,2001,Rock
sugarhill gang,sugarhill gang,sugarhill gang,sugarhill gang,,,hip hop;east coast hip hop;electro;funk;pop rap,musicbrainz,,1982,HipHop
sugarland,sugarland,sugarland,sugarland,Sugarland,0hYxQe3AK5jBPCr5MumLHD,country,spotify,artist,2011,Country
sugarland featuring little big town & jake owen,sugarland,sugarland,sugarland,Sugarland,0hYxQe3AK5jBPCr5MumLHD,country,spotify,l1,2008,Country
sugarland featuring taylor swift,sugarland,sugarland,sugarland,Sugarland,0hYxQe3AK5jBPCr5MumLHD,country,spotify,l1,2018,Country
sugarloaf,sugarloaf,sugarloaf,sugarloaf,Sugarloaf,1T3RPiMH711kvoXymKUTYH,rock,musicbrainz,artist,1971,Rock
sugarloaf/jerry corbetta,sugarloaf,sugarloaf,sugarloaf,Sugarloaf,1T3RPiMH711kvoXymKUTYH,rock,musicbrainz,l1,1975,Rock
sum 41,sum 41,sum 41,sum 41,Sum 41,0qT79UgT5tY4yudH9VfsdT,pop punk;punk;skate punk,spotify,artist,2001,Rock
summer walker,summer walker,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,artist,2025,RnB
summer walker & ari lennox,summer walker & ari lennox,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2021,RnB
summer walker & cardi b,summer walker & cardi b,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2021,RnB
summer walker & j. cole,summer walker & j. cole,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2023,RnB
summer walker & jt,summer walker & jt,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2021,RnB
summer walker & omarion,summer walker & omarion,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2021,RnB
summer walker & partynextdoor,summer walker & partynextdoor,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2020,RnB
summer walker & sza,summer walker & sza,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2022,RnB
summer walker & usher,summer walker & usher,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2020,RnB
summer walker featuring a boogie wit da hoodie,summer walker,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l1,2019,RnB
summer walker featuring jhene aiko,summer walker,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l1,2019,RnB
summer walker featuring lil durk,summer walker,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l1,2021,RnB
summer walker x drake,summer walker x drake,summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2019,RnB
"summer walker, pharrell williams & the neptunes","summer walker, pharrell williams & the neptunes",summer walker,summer walker,Summer Walker,57LYzLEk2LcFghVwuWbcuS,r&b,spotify,l2,2021,RnB
sun,sun,sun,sun,,,jazz;avant-garde jazz;free jazz;free improvisation;electronic,musicbrainz,,1976,Electronic
sundance head,sundance head,sundance head,sundance head,Sundance Head,3HgDVnEnlN20dfe1vvaBXH,texas country;red dirt,spotify,artist,2016,Country
sunday,sunday,sunday,sunday,,,emo;rock and indie,musicbrainz,,2001,Rock
sundown company,sundown company,sundown company,sundown company,,,,none,,1976,
sunny & the sunglows,sunny & the sunglows,sunny,sunny,Sunny & The Sunglows,0s4lAMIrmAdSrf8TPfU13O,tejano,spotify,artist,1963,
sunny & the sunliners,sunny & the sunliners,sunny,sunny,Sunny & The Sunliners,7vsHbcgOIbaeMqv3GvvHdO,tejano,spotify,artist,1964,
sunny sweeney,sunny sweeney,sunny sweeney,sunny sweeney,Sunny Sweeney,3uBMhKEXqr2UtRlx7Jn9LL,texas country;red dirt,spotify,artist,2011,Country
sunscreem,sunscreem,sunscreem,sunscreem,Sunscreem,0rMScAC6pl5e5tF5zrwjdI,trance;electronic;rave;house;british,musicbrainz,artist,1993,Electronic
sunshine anderson,sunshine anderson,sunshine anderson,sunshine anderson,Sunshine Anderson,0hnmRa5ahunapQbPjKUbMK,neo soul,spotify,artist,2001,RnB
super cat,super cat,super cat,super cat,Super Cat,7hHDN8REbPLpv46ROortOM,dancehall;ragga;reggae,spotify,artist,1995,Reggae
superstar pride,superstar pride,superstar pride,superstar pride,Superstar Pride,3FBEsNyIwRnOHOf1Rv3SLa,,none,artist,2023,
supertramp,supertramp,supertramp,supertramp,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,progressive rock;classic rock,spotify,artist,1985,Rock
supertramp featuring rick davies,supertramp,supertramp,supertramp,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,progressive rock;classic rock,spotify,l1,1983,Rock
supertramp featuring roger hodgson,supertramp,supertramp,supertramp,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,progressive rock;classic rock,spotify,l1,1983,Rock
supremes & temptations,supremes & temptations,supremes,supremes,,,,none,,1969,
surf curse,surf curse,surf curse,surf curse,Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,indie,spotify,artist,2024,
surf mesa featuring emilee,surf mesa,surf mesa,surf mesa,Surf Mesa,1lmU3giNF3CSbkVSQmLpHQ,electronic;dance;english;house,musicbrainz,l1,2020,Electronic
surface,surface,surface,surface,Surface,7dXeJ8kAqTqtvNWQNV3sdU,quiet storm;new jack swing,spotify,artist,1991,RnB
surfaces,surfaces,surfaces,surfaces,Surfaces,4ETSs924pXMzjIeD6E9b4u,pop,musicbrainz,artist,2020,Pop
survivor,survivor,survivor,survivor,Survivor,5ocYCa3PoMc3VMGbwCmFRe,rock;hard rock;adult contemporary;pop rock;aor,musicbrainz,artist,1989,Rock
susan boyle,susan boyle,susan boyle,susan boyle,Susan Boyle,1qAuetfG6mhtDgsVIffWQc,christmas,spotify,artist,2009,
susan christie,susan christie,susan christie,susan christie,Susan Christie,2HrnWNplSXSbwjlRdcDQkB,,none,artist,1966,
susan jacks,susan jacks,susan jacks,susan jacks,Susan Jacks,7N3f3j43FCxIzBLeM3nItn,singer-songwriter,musicbrainz,artist,1975,Folk
susan raye,susan raye,susan raye,susan raye,Susan Raye,09efpf4ONuA3Ezctd8lXza,classic country;traditional country;christian country,spotify,artist,1971,Gospel
susanna hoffs,susanna hoffs,susanna hoffs,susanna hoffs,Susanna Hoffs,2Sc4ukCRllIu02LZfHF0RL,power pop;jangle pop,spotify,artist,1997,Pop
sutherland brothers and quiver,sutherland brothers and quiver,sutherland brothers,sutherland brothers,,,rock;pop;psychedelic rock;pop rock;classic pop and rock,musicbrainz,,1976,Rock
suzanne fellini,suzanne fellini,suzanne fellini,suzanne fellini,Suzanne Fellini,65ssWIUbBTrsTU6hwCvza8,power pop;aor,spotify,artist,1980,Pop
suzanne vega,suzanne vega,suzanne vega,suzanne vega,Suzanne Vega,3X0tJzVYoWlfjLYI0Ridsw,singer-songwriter,spotify,artist,1987,Folk
suzi quatro,suzi quatro,suzi quatro,suzi quatro,Suzi Quatro,15jHZ1EZwmm2QDjKctvqJQ,glam rock,spotify,artist,1981,Rock
suzi quatro & chris norman,suzi quatro & chris norman,suzi quatro,suzi quatro,Suzi Quatro,15jHZ1EZwmm2QDjKctvqJQ,glam rock,spotify,l2,1979,Rock
suzy and the red stripes,suzy and the red stripes,suzy,suzy,Suzy,4U80LJd8sG6U9YTFP5izka,k-ballad;soundtrack,spotify,l2,1977,
swae lee featuring drake,swae lee,swae lee,swae lee,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,pop rap;hip hop;r&b;alternative r&b;trap,musicbrainz,l1,2019,HipHop
swae lee featuring slim jxmmi,swae lee,swae lee,swae lee,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,pop rap;hip hop;r&b;alternative r&b;trap,musicbrainz,l1,2018,HipHop
sweathog,sweathog,sweathog,sweathog,Sweathog,3YWSmoTEG3HokPwvvXMeRh,southern rock,spotify,artist,1972,Rock
swedish house mafia & the weeknd,swedish house mafia & the weeknd,swedish house mafia,swedish house mafia,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,edm,spotify,l2,2022,Electronic
swedish house mafia featuring john martin,swedish house mafia,swedish house mafia,swedish house mafia,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,edm,spotify,l1,2013,Electronic
sweeney todd,sweeney todd,sweeney todd,sweeney todd,Sweeney Todd,7vyRisgvM6Wm0Pnp0qXx6m,glam rock;power pop,spotify,artist,1976,Pop
sweeney todd featuring bryan guy adams,sweeney todd,sweeney todd,sweeney todd,Sweeney Todd,7vyRisgvM6Wm0Pnp0qXx6m,glam rock;power pop,spotify,l1,1976,Pop
sweet,sweet,sweet,sweet,Sweet,3JaAGmSTpJK35DqWrDUzBz,glam rock,spotify,artist,1978,Rock
sweet dreams,sweet dreams,sweet dreams,sweet dreams,Sweet Dreams,6Aj3vDLGFSxGAxscbsMVHU,polly browne;pickettywitch,musicbrainz,artist,1974,
sweet sable,sweet sable,sweet sable,sweet sable,Sweet Sable,6QYdqWktIVMdOnG9mYo5Zm,new jack swing,spotify,artist,1994,RnB
sweet sensation,sweet sensation,sweet sensation,sweet sensation,Sweet Sensation,0DSE3n3008wiKzfd8vNhWy,freestyle;chicago house;funk melody;hi-nrg,spotify,artist,1990,RnB
sweet sensation (with romeo j.d.),sweet sensation,sweet sensation,sweet sensation,Sweet Sensation,0DSE3n3008wiKzfd8vNhWy,freestyle;chicago house;funk melody;hi-nrg,spotify,l1,1989,RnB
sweetbox,sweetbox,sweetbox,sweetbox,Sweetbox,6G7NK00vdfxNtdjLOfdUnZ,,none,artist,1998,
swing out sister,swing out sister,swing out sister,swing out sister,Swing Out Sister,4phr5rAgWhcZtWJu8w8lKv,classic pop and rock;acid jazz;sophisti-pop,musicbrainz,artist,1992,Pop
swingin' medallions,swingin' medallions,swingin' medallions,swingin medallions,,,pop;beach;rock,musicbrainz,,1966,Pop
swirl 360,swirl 360,swirl 360,swirl 360,Swirl 360,3yllucl3269fkBdlam9Xot,,none,artist,1998,
switch,switch,switch,switch,Switch,273A7R9wiZyELSDRw8HvIj,quiet storm,spotify,artist,1980,RnB
switchfoot,switchfoot,switchfoot,switchfoot,Switchfoot,6S58b0fr8TkWrEHOH4tRVu,christian rock;christian alternative rock;ccm;christian,spotify,artist,2005,Rock
swizz beatz,swizz beatz,swizz beatz,swizz beatz,Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,hip hop;producer;rapper;hip hop rnb and dance hall;hip-hop,musicbrainz,artist,2007,HipHop
sybil,sybil,sybil,sybil,Sybil,1EbIfIjVcauDatNO4vagL1,new jack swing,spotify,artist,1993,RnB
sydney youngblood,sydney youngblood,sydney youngblood,sydney youngblood,Sydney Youngblood,6uqxysZACHU1O1DVGPa8rZ,funk;soul,musicbrainz,artist,1990,RnB
syl johnson,syl johnson,syl johnson,syl johnson,Syl Johnson,6XItHNeKXecnFpkJHOn5JL,soul;soul blues;northern soul;classic soul,spotify,artist,1975,RnB
sylk-e. fyne featuring chill,sylk-e. fyne,sylk-e. fyne,sylke fyne,Sylk-E. Fyne,52VojorjhJpYwNHOEueb0P,,none,l1,1998,
sylvester,sylvester,sylvester,sylvester,Sylvester,5TGTpu4g8siFOIctZuQO7y,disco;hi-nrg;post-disco,spotify,artist,1979,
sylvia,sylvia,sylvia,sylvia,Sylvia,4MTyRJuQSGVdZQNUI4xRiR,classic country,spotify,artist,1983,Country
sylvia (r&b),sylvia,sylvia,sylvia,Sylvia,4MTyRJuQSGVdZQNUI4xRiR,classic country,spotify,l1,1973,Country
sylvia and ralfi pagan,sylvia and ralfi pagan,sylvia,sylvia,Sylvia,4MTyRJuQSGVdZQNUI4xRiR,classic country,spotify,l2,1973,Country
sylvia and the moments,sylvia and the moments,sylvia,sylvia,Sylvia,4MTyRJuQSGVdZQNUI4xRiR,classic country,spotify,l2,1974,Country
syndicate of sound,syndicate of sound,syndicate of sound,syndicate of sound,Syndicate Of Sound,2y84iEkH5jHZcou93YUSXE,garage rock;proto-punk,spotify,artist,1970,Rock
system of a down,system of a down,system of a down,system of a down,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,nu metal;metal;alternative metal;rap metal;rock,spotify,artist,2006,Rock
t'pau,t'pau,t'pau,tpau,,,pop;british;uk;hard rock;english,musicbrainz,,1987,Rock
t-boz,t-boz,t-boz,tboz,T-Boz,5z67HRLMUYoZhaZPWUoV94,,none,artist,1996,
t-connection,t-connection,t-connection,tconnection,T-Connection,4zLYrCC0iBYDV8QmEYzUFS,post-disco;disco;funk,spotify,artist,1979,RnB
t-pain,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,artist,2010,Pop
t-pain & kehlani,t-pain & kehlani,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l2,2021,Pop
t-pain featuring akon,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2007,Pop
t-pain featuring b.o.b,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2014,Pop
t-pain featuring chris brown,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2011,Pop
t-pain featuring joey galaxy,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2011,Pop
t-pain featuring lil wayne,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2011,Pop
t-pain featuring ludacris,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2009,Pop
t-pain featuring mike jones,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2006,Pop
t-pain featuring rick ross,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2010,Pop
t-pain featuring wiz khalifa & lily allen,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2012,Pop
t-pain featuring yung joc,t-pain,t-pain,tpain,T-Pain,3aQeKQSyrW4qWr35idm0cy,pop;hip hop;electropop;pop rap;contemporary r&b,musicbrainz,l1,2007,Pop
t-wayne,t-wayne,t-wayne,twayne,T-Wayne,4MIULe6tfg2loNzBy5B9eu,,none,artist,2015,
t. rex,t. rex,t. rex,t rex,T. Rex,3dBVyJ7JuOMt4GE9607Qin,glam rock;proto-punk,spotify,artist,1972,Rock
t.g. sheppard,t.g. sheppard,t.g. sheppard,tg sheppard,T.G. Sheppard,23C7hNBr8GRdsk3VoTSZXh,classic country;traditional country,spotify,artist,1982,Country
t.g. sheppard with clint eastwood,t.g. sheppard with clint eastwood,t.g. sheppard,tg sheppard,T.G. Sheppard,23C7hNBr8GRdsk3VoTSZXh,classic country;traditional country,spotify,l2,1984,Country
t.i.,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,artist,2012,HipHop
t.i. featuring b.o.b.,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2011,HipHop
t.i. featuring big k.r.i.t.,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2011,HipHop
t.i. featuring chris brown,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2010,HipHop
t.i. featuring eminem,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2011,HipHop
t.i. featuring iggy azalea,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2014,HipHop
t.i. featuring justin timberlake,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2009,HipHop
t.i. featuring keri hilson,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2010,HipHop
t.i. featuring lil baby,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2020,HipHop
t.i. featuring lil wayne,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2013,HipHop
t.i. featuring mary j. blige,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2009,HipHop
t.i. featuring rihanna,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2009,HipHop
t.i. featuring swizz beatz,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2008,HipHop
t.i. featuring wyclef jean,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2007,HipHop
t.i. featuring young thug,t.i.,t.i.,ti,T.I.,4OBJLual30L7gRl5UkeRcT,southern hip hop,spotify,l1,2015,HipHop
t.k. hulin,t.k. hulin,t.k. hulin,tk hulin,T.K. Hulin,7kitEiRYbimAJPWDRZ2J0C,cajun;zydeco;rockabilly,spotify,artist,1963,Rock
t.m.g.,t.m.g.,t.m.g.,tmg,TMG,64mOijpAMeO7jaZRajmuaN,arena rock,spotify,l3,1979,Rock
t.o.k.,t.o.k.,t.o.k.,tok,,,aln-sh;soul,musicbrainz,,2005,RnB
t.p.e.,t.p.e.,t.p.e.,tpe,,,,none,,1991,
t.s. monk,t.s. monk,t.s. monk,ts monk,T.S. Monk,3dNwAPe7GZxgNZjNhMyx5f,post-disco,spotify,artist,1981,
t.w.d.y. featuring too short & mac mall,t.w.d.y.,t.w.d.y.,twdy,T.W.D.Y.,23zijH6m9I846Pnj5t7nCN,g-funk;hyphy,spotify,l1,1999,RnB
the anxiety: willow & tyler cole,the anxiety: willow & tyler cole,the anxiety: willow,the anxiety willow,,,,none,,2022,
"the scotts, travis scott & kid cudi","the scotts, travis scott & kid cudi",the scotts,the scotts,THE SCOTTS,2PaZWGu5T5nHjY2xxAkFsT,,none,l2,2020,
tk kravitz featuring jacqueez,tk kravitz,tk kravitz,tk kravitz,TK Kravitz,65rDIPdQD7ijLSOq32cMXo,,none,l1,2018,
tka,tka,tka,tka,TKA,4ihWkKDRxQFy33afJaI95y,freestyle;funk melody;miami bass;chicago house;latin hip hop,spotify,artist,1992,HipHop
tka featuring michelle visage,tka,tka,tka,TKA,4ihWkKDRxQFy33afJaI95y,freestyle;funk melody;miami bass;chicago house;latin hip hop,spotify,l1,1991,HipHop
tlc,tlc,tlc,tlc,TLC,0TImkz4nPqjegtVSMZnMRq,contemporary r&b;pop;pop rap;crunk;new jack swing,musicbrainz,artist,2003,RnB
tq,tq,tq,tq,TQ,5a6nqHiBS9v3CxYOs7ttET,rnb,musicbrainz,artist,1999,RnB
trustcompany,trustcompany,trustcompany,trustcompany,TRUSTcompany,21ALJSG7U07dShegeJQ2xA,nu metal;post-grunge;alternative metal,spotify,artist,2002,Rock
ta mara & the seen,ta mara & the seen,ta mara,ta mara,Ta Mara & The Seen,120j6GjMpmMWO7hQDo4Lfx,post-disco,spotify,artist,1986,
tab hunter,tab hunter,tab hunter,tab hunter,Tab Hunter,0Vxg2n7uwG4P9ZdDFlygac,,none,artist,1959,
taco,taco,taco,taco,Taco,6Dxf1ZaJBrpbumiqTTnlIH,electro swing,spotify,artist,1983,Electronic
taeyang featuring jimin,taeyang,taeyang,taeyang,TAEYANG,6udveWUgX4vu75FF0DTrXV,k-pop,spotify,l1,2023,Pop
tag,tag,tag,tag,TAG,6wWzrvB5m2BSseIfpeWtJX,speedcore,spotify,artist,1992,
tag team,tag team,tag team,tag team,Tag Team,3NfJ6VPVz0lf3jWy5F1N7g,miami bass,spotify,artist,1994,
"tag team, mickey, minnie, and goofy","tag team, mickey, minnie, and goofy",tag team,tag team,Tag Team,3NfJ6VPVz0lf3jWy5F1N7g,miami bass,spotify,l2,1995,
tai verdes,tai verdes,tai verdes,tai verdes,Tai Verdes,2kCO8LXN1usaOPL3iEE28I,,none,artist,2021,
tainy & bad bunny,tainy & bad bunny,tainy,tainy,Tainy,0GM7qgcRCORpGnfcN2tCiB,reggaeton,spotify,l2,2023,Latin
"tainy, anuel aa & ozuna","tainy, anuel aa & ozuna",tainy,tainy,Tainy,0GM7qgcRCORpGnfcN2tCiB,reggaeton,spotify,l2,2019,Latin
"tainy, bad bunny & julieta venegas","tainy, bad bunny & julieta venegas",tainy,tainy,Tainy,0GM7qgcRCORpGnfcN2tCiB,reggaeton,spotify,l2,2021,Latin
taio cruz,taio cruz,taio cruz,taio cruz,Taio Cruz,6MF9fzBmfXghAz953czmBC,contemporary r&b;pop;electropop;dance-pop;r&b,musicbrainz,artist,2011,Pop
taio cruz featuring flo rida,taio cruz,taio cruz,taio cruz,Taio Cruz,6MF9fzBmfXghAz953czmBC,contemporary r&b;pop;electropop;dance-pop;r&b,musicbrainz,l1,2011,Pop
taio cruz featuring ke$ha,taio cruz,taio cruz,taio cruz,Taio Cruz,6MF9fzBmfXghAz953czmBC,contemporary r&b;pop;electropop;dance-pop;r&b,musicbrainz,l1,2010,Pop
taio cruz featuring ludacris,taio cruz,taio cruz,taio cruz,Taio Cruz,6MF9fzBmfXghAz953czmBC,contemporary r&b;pop;electropop;dance-pop;r&b,musicbrainz,l1,2010,Pop
taio cruz featuring travie mccoy,taio cruz,taio cruz,taio cruz,Taio Cruz,6MF9fzBmfXghAz953czmBC,contemporary r&b;pop;electropop;dance-pop;r&b,musicbrainz,l1,2011,Pop
taja sevelle,taja sevelle,taja sevelle,taja sevelle,Taja Sevelle,6Kk2qRZ9uzYmVPyn2N0slh,,none,artist,1987,
taka boom,taka boom,taka boom,taka boom,Taka Boom,2W0FB05S1QFXtILtcn5bgT,,none,artist,1979,
take that,take that,take that,take that,Take That,1XgFuvRd7r5g0h844A5ZUQ,pop;dance-pop;boy band;teen pop;british,musicbrainz,artist,1996,Pop
takeoff,takeoff,takeoff,takeoff,Takeoff,3EW0kQ1skZiK1NHg3Spt9J,trap,musicbrainz,artist,2018,HipHop
taking back sunday,taking back sunday,taking back sunday,taking back sunday,Taking Back Sunday,24XtlMhEMNdi822vi0MhY1,emo;pop punk;screamo;post-hardcore;punk,spotify,artist,2006,Rock
tal bachman,tal bachman,tal bachman,tal bachman,Tal Bachman,3KEb1kbIZN5jumsjFEWgSW,rock,musicbrainz,artist,1999,Rock
talib kweli,talib kweli,talib kweli,talib kweli,Talib Kweli,0lEssBAxQl2In4RpaB1C2Y,east coast hip hop,spotify,artist,2003,HipHop
talk talk,talk talk,talk talk,talk talk,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,new wave;synthpop,spotify,artist,1986,Pop
talking heads,talking heads,talking heads,talking heads,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,new wave;post-punk,spotify,artist,1987,Rock
tamar braxton,tamar braxton,tamar braxton,tamar braxton,Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,r&b,spotify,artist,2013,RnB
tame impala,tame impala,tame impala,tame impala,Tame Impala,5INjqkS1o8h1imAzPqGZBb,neo-psychedelic;indie,spotify,artist,2025,
tami davis,tami davis,tami davis,tami davis,,,,none,,1998,
tami show,tami show,tami show,tami show,Tami Show,5UjNBSmKzsLjAfyvoBtoh6,aor,spotify,artist,1991,
tamia,tamia,tamia,tamia,Tamia,0le01dl1WllSHhjEXRl4in,r&b,spotify,artist,2003,RnB
tamiko jones,tamiko jones,tamiko jones,tamiko jones,Tamiko Jones,7JUa4i7gpgKlNX6DqAf13t,northern soul,spotify,artist,1975,RnB
tamiko jones with herbie mann,tamiko jones with herbie mann,tamiko jones,tamiko jones,Tamiko Jones,7JUa4i7gpgKlNX6DqAf13t,northern soul,spotify,l2,1966,RnB
tammi terrell,tammi terrell,tammi terrell,tammi terrell,Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,motown,spotify,artist,1969,
tammy cochran,tammy cochran,tammy cochran,tammy cochran,Tammy Cochran,7EVaoxToIYScm77vpplHXf,traditional country,spotify,artist,2001,Country
tammy montgomery,tammy montgomery,tammy montgomery,tammy montgomery,Tammy Montgomery,77nF3Eq6C9AHxUhi5UkfSp,northern soul;motown,spotify,artist,1963,RnB
tammy wynette,tammy wynette,tammy wynette,tammy wynette,Tammy Wynette,1LFKKuzn302wp15dYH28id,classic country;traditional country;honky tonk;country,spotify,artist,1976,Country
tane cain,tane cain,tane cain,tane cain,,,,none,,1982,
tangier,tangier,tangier,tangier,Tangier,51iWVVN8kzisWn43nGqGWT,,none,artist,1989,
tank,tank,tank,tank,Tank,4mwXUEKaW4ftbncf9Hi58l,r&b,spotify,artist,2018,RnB
tanto metro & devonte,tanto metro & devonte,tanto metro,tanto metro,Tanto Metro & Devonte,4mVpYIVAOE8sEdYuL8HDpd,dancehall;reggae;ragga;soca;riddim,spotify,artist,2002,Reggae
tanya blount,tanya blount,tanya blount,tanya blount,Tanya Blount,5rXaQs7vQItcuzbm8SYCtF,new jack swing;quiet storm,spotify,artist,1994,RnB
tanya tucker,tanya tucker,tanya tucker,tanya tucker,Tanya Tucker,7dmeVSH4lJqxXU7C87dKIB,classic country;country;outlaw country,spotify,artist,1979,Country
tara kemp,tara kemp,tara kemp,tara kemp,Tara Kemp,1eOD8TGo5Ek80Gv7VIqFij,new jack swing,spotify,artist,1991,RnB
tasha holiday,tasha holiday,tasha holiday,tasha holiday,Tasha Holiday,6EVl1CXeN3s9xZNduHXcI1,new jack swing,spotify,artist,1997,RnB
tasha thomas,tasha thomas,tasha thomas,tasha thomas,Tasha Thomas,5adnn0CpGyBknDRC2vW0cx,post-disco;disco,spotify,artist,1979,
tasmin archer,tasmin archer,tasmin archer,tasmin archer,Tasmin Archer,6EgtYGZoF5jLydCpz43xu1,pop;pop rock;british;english;uk,musicbrainz,artist,1993,Rock
tate mcrae,tate mcrae,tate mcrae,tate mcrae,Tate McRae,45dkTj5sMRSjrmBSBeiHym,pop;dance-pop;2020s;female vocals;pop rock,musicbrainz,artist,2025,Rock
tate mcrae featauring the kid laroi,tate mcrae,tate mcrae,tate mcrae,Tate McRae,45dkTj5sMRSjrmBSBeiHym,pop;dance-pop;2020s;female vocals;pop rock,musicbrainz,l1,2025,Rock
