artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year
rick ross featuring drake,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2019
rick ross featuring drake & chrisette michele,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2011
rick ross featuring drake & french montana,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2012
rick ross featuring jay z,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2014
rick ross featuring john legend,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2009
rick ross featuring kanye west & big sean,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2014
"rick ross featuring kanye west, t-pain & lil' wayne",rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2009
rick ross featuring lil wayne or t.i.,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2011
rick ross featuring ne-yo,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2010
rick ross featuring nelly & avery storm,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2008
rick ross featuring nicki minaj,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2012
rick ross featuring styles p,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2010
rick ross featuring t-pain,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2008
rick ross featuring wale & drake,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2013
rick ross featuring young thug & wale,rick ross,rick ross,rick ross,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,southern hip hop,spotify,l1,2017
rick springfield,rick springfield,rick springfield,rick springfield,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,yacht rock,spotify,artist,1988
rick springfield with randy crawford,rick springfield with randy crawford,rick springfield,rick springfield,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,yacht rock,spotify,l2,1985
rickie lee jones,rickie lee jones,rickie lee jones,rickie lee jones,Rickie Lee Jones,0dYkMe3wK29DulSa0uR8Rq,singer-songwriter,spotify,artist,1984
ricky martin,ricky martin,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,artist,2003
ricky martin duet with christina aguilera,ricky martin duet with christina aguilera,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,l2,2001
ricky martin featuring fat joe & amerie,ricky martin,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,l1,2005
ricky martin featuring la mari de chambao y tommy torres,ricky martin,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,l1,2006
ricky martin featuring meja,ricky martin,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,l1,2000
ricky martin featuring natalia jimenez,ricky martin,ricky martin,ricky martin,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,latin pop;latin,spotify,l1,2011
ricky nelson,ricky nelson,ricky nelson,ricky nelson,Ricky Nelson,73sSFVlM6pkweLXE8qw1OS,rockabilly;doo-wop,spotify,artist,1963
rico love,rico love,rico love,rico love,Rico Love,2GEcMpeGIad5O23WxDRFMn,,none,artist,2014
riff,riff,riff,riff,Riff,3IyuxBX0pwXqbeFI4DWmhG,argentine rock,spotify,artist,1992
right said fred,right said fred,right said fred,right said fred,Right Said Fred,15ajdFAi5bjj5pS9laBfBL,,none,artist,1992
rihanna,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,artist,2025
rihanna & kanye west & paul mccartney,rihanna & kanye west & paul mccartney,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l2,2015
rihanna & sean paul,rihanna & sean paul,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l2,2007
rihanna featuring britney spears,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2011
rihanna featuring calvin harris,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2023
rihanna featuring chris brown,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2012
rihanna featuring david guetta,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2013
rihanna featuring drake,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2016
rihanna featuring future,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2013
rihanna featuring jay-z,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2023
rihanna featuring jeezy,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2010
rihanna featuring mikky ekko,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2013
rihanna featuring ne-yo,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2008
rihanna featuring slash,rihanna,rihanna,rihanna,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,none,l1,2010
riley green,riley green,riley green,riley green,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,country,spotify,artist,2025
riley green featuring ella langley,riley green,riley green,riley green,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,country,spotify,l1,2025
riley green featuring luke combs,riley green,riley green,riley green,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,country,spotify,l1,2024
ringo starr,ringo starr,ringo starr,ringo starr,Ringo Starr,6DbJi8AcN5ANdtvJcwBSw8,,none,artist,1982
ripple,ripple,ripple,ripple,Ripple,3oLqEQCc3rk0vKKwrCaJZA,funk;jazz funk,spotify,artist,1973
rise against,rise against,rise against,rise against,Rise Against,6Wr3hh341P84m3EI8qdn9O,punk;hardcore punk,spotify,artist,2011
rita coolidge,rita coolidge,rita coolidge,rita coolidge,Rita Coolidge,1vnIL4DMlivP55ioM6KitW,,none,artist,1983
rita ora,rita ora,rita ora,rita ora,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,,none,artist,2014
rita pavone,rita pavone,rita pavone,rita pavone,Rita Pavone,3xc8CD41vwsoBNkGXL3pS7,,none,artist,1964
ritchie valens,ritchie valens,ritchie valens,ritchie valens,Ritchie Valens,5Y9xEAGW4GwGJgbiI6W85P,doo-wop;rock and roll,spotify,artist,1959
ritt momney,ritt momney,ritt momney,ritt momney,Ritt Momney,7MPGCB854Qo4alYMOPkBka,bedroom pop,spotify,artist,2021
rixton,rixton,rixton,rixton,Rixton,0kkxsdcaWmWU2yWAqclDh4,,none,artist,2014
roachford,roachford,roachford,roachford,Roachford,5S3EbUETKlfsBRUiBKnqer,,none,artist,1989
rob $tone featuring j. davi$ & spooks,rob $tone,rob $tone,rob stone,Rob $tone,2hWs22BmQkK4czFtDLnar2,,none,l1,2017
rob base & d.j. e-z rock,rob base & d.j. e-z rock,rob base,rob base,Rob Base,6EEAobOTA45blviMJJAdYr,,none,l2,1989
rob jungklas,rob jungklas,rob jungklas,rob jungklas,Rob Jungklas,5ub4gS30ap9kUPwPABCZfa,,none,artist,1987
rob thomas,rob thomas,rob thomas,rob thomas,Rob Thomas,0adiY7hJfggkVNYaTGZPIU,,none,artist,2010
robbie dupree,robbie dupree,robbie dupree,robbie dupree,Robbie Dupree,3jrgftS3TYbNxcPt5itKhz,yacht rock;aor;soft rock,spotify,artist,1981
robbie nevil,robbie nevil,robbie nevil,robbie nevil,Robbie Nevil,4NkLjsRsFnuPu9B4zqzBqq,,none,artist,1991
robbie patton,robbie patton,robbie patton,robbie patton,Robbie Patton,0To5Xn0CmOwl9Vg4Tys4Ov,aor;arena rock,spotify,artist,1983
robbie williams,robbie williams,robbie williams,robbie williams,Robbie Williams,2HcwFjNelS49kFbfvMxQYw,,none,artist,2000
robbin thompson band,robbin thompson band,robbin thompson band,robbin thompson band,,,,none,,1980
robert & johnny,robert & johnny,robert,robert,Robert & Johnny,55owbkMYdl0SSTlyWuPpZ2,doo-wop,spotify,artist,1958
robert ellis orral with carlene carter,robert ellis orral with carlene carter,robert ellis orral,robert ellis orral,Robert Ellis Orral,3Udtg3uX1JnrLJ5bWjROmb,,none,l2,1983
robert gordon,robert gordon,robert gordon,robert gordon,Robert Gordon,5ZORBYJBAoKNetasAuxmFT,,none,artist,1981
robert gordon with link wray,robert gordon with link wray,robert gordon,robert gordon,Robert Gordon,5ZORBYJBAoKNetasAuxmFT,,none,l2,1977
robert goulet,robert goulet,robert goulet,robert goulet,Robert Goulet,6Qdqv5WM6z1WxWWjuuiogR,adult standards,spotify,artist,1965
robert hazard,robert hazard,robert hazard,robert hazard,Robert Hazard,5jgvMSXT8sGjFuIBhfVNq4,,none,artist,1983
robert john,robert john,robert john,robert john,Robert John,3pbKylceBTiUa0fZk4J4sJ,yacht rock;soft rock,spotify,artist,1983
robert knight,robert knight,robert knight,robert knight,Robert Knight,7LnC096bbrvUl36gnq0yfB,,none,artist,1968
robert maxwell his harp and orchestra,robert maxwell his harp and orchestra,robert maxwell his harp,robert maxwell his harp,,,,none,,1964
robert miles,robert miles,robert miles,robert miles,Robert Miles,2YVF0Ou5zIc4mpgtLIlGN0,trance;eurodance,spotify,artist,1996
robert miles featuring maria nayler,robert miles,robert miles,robert miles,Robert Miles,2YVF0Ou5zIc4mpgtLIlGN0,trance;eurodance,spotify,l1,1997
robert mitchum,robert mitchum,robert mitchum,robert mitchum,Robert Mitchum,3ttV5d4dhwr1R48j5I5FE3,calypso;exotica,spotify,artist,1967
robert palmer,robert palmer,robert palmer,robert palmer,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,yacht rock,spotify,artist,1991
robert parker,robert parker,robert parker,robert parker,ROBERT PARKER,4bS2fVsOFNIb16OfjWWdNz,,none,artist,1967
robert plant,robert plant,robert plant,robert plant,Robert Plant,1OwarW4LEHnoep20ixRA0y,,none,artist,1990
robert tepper,robert tepper,robert tepper,robert tepper,Robert Tepper,5T1bhiyED6hokaKTechcKI,aor,spotify,artist,1986
roberta flack,roberta flack,roberta flack,roberta flack,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,adult standards,spotify,artist,1982
roberta flack & donny hathaway,roberta flack & donny hathaway,roberta flack,roberta flack,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,adult standards,spotify,l2,1972
roberta flack with donny hathaway,roberta flack with donny hathaway,roberta flack,roberta flack,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,adult standards,spotify,l2,1980
roberta flack with maxi priest,roberta flack with maxi priest,roberta flack,roberta flack,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,adult standards,spotify,l2,1992
robey,robey,robey,robey,Robey,0SYzZYiXliEeU03vq8XHbz,,none,artist,1985
robin george,robin george,robin george,robin george,Robin George,0DoAmoqvzOvPirFI1ll9TX,,none,artist,1985
robin gibb,robin gibb,robin gibb,robin gibb,Robin Gibb,4vZduJO8Uukqzx64de5JxV,new wave,spotify,artist,1984
robin lane & the chartbusters,robin lane & the chartbusters,robin lane,robin lane,Robin Lane & The Chartbusters,34XSWQfSZZCVz01n7QP1Kp,power pop;gothic rock;new wave;post-punk,spotify,artist,1980
robin luke,robin luke,robin luke,robin luke,Robin Luke,6BlIMhCsEbMvvrLhMcOHkn,doo-wop,spotify,artist,1958
robin mcnamara,robin mcnamara,robin mcnamara,robin mcnamara,Robin McNamara,5OKNo1RB42IASDuQQ6Fkeo,bubblegum pop,spotify,artist,1970
robin s.,robin s.,robin s.,robin s,Robin S,2WvLeseDGPX1slhmxI59G3,,none,l3,1997
robin schulz featuring francesco yates,robin schulz,robin schulz,robin schulz,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,tropical house,spotify,l1,2016
robin thicke,robin thicke,robin thicke,robin thicke,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,,none,artist,2014
robin thicke featuring kendrick lamar,robin thicke,robin thicke,robin thicke,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,,none,l1,2013
robin thicke featuring t.i. + pharrell,robin thicke,robin thicke,robin thicke,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,,none,l1,2014
robin trower,robin trower,robin trower,robin trower,Robin Trower,0MAvx5yzdhylg2ztJC3MD3,blues rock;blues;modern blues,spotify,artist,1977
robin ward,robin ward,robin ward,robin ward,Robin Ward,5m4TfDoC3GQHUg8r6jhQX9,,none,artist,1964
robyn,robyn,robyn,robyn,Robyn,6UE7nl9mha6s8z0wFQFIZ2,swedish pop,spotify,artist,1998
rocco granata and the international quintet,rocco granata and the international quintet,rocco granata,rocco granata,Rocco Granata,2VhQDTCxA5WBYclo7t7UcI,italo dance;schlager,spotify,l2,1960
rochell and the candles with johnny wyatt,rochell and the candles with johnny wyatt,rochell,rochell,,,,none,,1961
rock & roll double bubble,rock & roll double bubble,rock,rock,,,,none,,1969
rock and hyde,rock and hyde,rock,rock,,,,none,,1987
rock flowers,rock flowers,rock flowers,rock flowers,Rock Flowers,2lRZc7Aoa2mFClbb2bKNqI,,none,artist,1972
rock-a-teens,rock-a-teens,rock-a-teens,rockateens,,,,none,,1959
rockell,rockell,rockell,rockell,Rockell,6WUYWmJKUgwQWaPjHq5OcP,freestyle;funk melody;miami bass;latin hip hop,spotify,artist,1998
rockell [duet with collage],rockell,rockell,rockell,Rockell,6WUYWmJKUgwQWaPjHq5OcP,freestyle;funk melody;miami bass;latin hip hop,spotify,l1,1998
rockets,rockets,rockets,rockets,Rockets,3iWrgTzTfB3qLRMJPSzC8t,space rock;post-disco,spotify,artist,1980
rockie robbins,rockie robbins,rockie robbins,rockie robbins,Rockie Robbins,2FHuzNTPcnTjS3HAieBHSZ,,none,artist,1980
rockin' rebels,rockin' rebels,rockin' rebels,rockin rebels,Rockin' Rebels,2u1forJS3FuFHyslN1qBM3,,none,artist,1963
rocko,rocko,rocko,rocko,Rocko,0T5OJgMVjKIX3b3W3ekqOl,southern hip hop,spotify,artist,2008
rocko featuring future & rick ross,rocko,rocko,rocko,Rocko,0T5OJgMVjKIX3b3W3ekqOl,southern hip hop,spotify,l1,2013
rockpile,rockpile,rockpile,rockpile,Rockpile,0Tvu0lT7VFnPfLbavseYzJ,roots rock;garage rock,spotify,artist,1981
rockwell,rockwell,rockwell,rockwell,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,,none,artist,2024
rocky burnette,rocky burnette,rocky burnette,rocky burnette,Rocky Burnette,6JGUkLiRAWMNYaHdUCIUvC,rockabilly,spotify,artist,1980
rocky olson,rocky olson,rocky olson,rocky olson,,,,none,,1959
rod bernard,rod bernard,rod bernard,rod bernard,Rod Bernard,2Ys22rHHqQ7Nw2ihQLHLXb,cajun;zydeco,spotify,artist,1960
rod hart,rod hart,rod hart,rod hart,Rod Hart,5UoRKL6kLwjYWQLl6QSHAs,,none,artist,1977
rod lauren,rod lauren,rod lauren,rod lauren,Rod Lauren,7CnCVOXwG67uhjnDX50Wgq,doo-wop,spotify,artist,1960
rod mckuen,rod mckuen,rod mckuen,rod mckuen,Rod McKuen,62JorFOkIjXHHU7GMT9r77,spoken word,spotify,artist,1962
rod stewart,rod stewart,rod stewart,rod stewart,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,soft rock,spotify,artist,1998
rod stewart with faces,rod stewart with faces,rod stewart,rod stewart,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,soft rock,spotify,l2,1972
rod stewart with ronald isley,rod stewart with ronald isley,rod stewart,rod stewart,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,soft rock,spotify,l2,1990
rod wave,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,artist,2025
rod wave & be charlotte,rod wave & be charlotte,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l2,2024
rod wave & kevin gates,rod wave & kevin gates,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l2,2019
rod wave & sadie jean,rod wave & sadie jean,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l2,2023
rod wave & wet,rod wave & wet,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l2,2023
rod wave featuring 21 savage,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2024
rod wave featuring atr son son,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2020
rod wave featuring jack harlow,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2022
rod wave featuring kodak black,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2021
rod wave featuring lil durk,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2021
rod wave featuring lil yachty & lil baby,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2024
rod wave featuring polo g,rod wave,rod wave,rod wave,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,none,l1,2021
roddie joy,roddie joy,roddie joy,roddie joy,Roddie Joy,6WjcsBFHLNYWjozNeTzKTs,northern soul,spotify,artist,1965
roddy ricch,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,artist,2022
roddy ricch & gunna,roddy ricch & gunna,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l2,2020
roddy ricch featuring a boogie wit da hoodie,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l1,2020
roddy ricch featuring kodak black & 21 savage,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l1,2022
roddy ricch featuring lil baby,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l1,2022
roddy ricch featuring meek mill,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l1,2020
roddy ricch featuring mustard,roddy ricch,roddy ricch,roddy ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,melodic rap,spotify,l1,2020
rodney atkins,rodney atkins,rodney atkins,rodney atkins,Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,country;acoustic country,spotify,artist,2011
rodney crowell,rodney crowell,rodney crowell,rodney crowell,Rodney Crowell,4QIJ2i8I6urte2scKgkVoY,americana;outlaw country;alt country;rockabilly,spotify,artist,1980
rodney dangerfield,rodney dangerfield,rodney dangerfield,rodney dangerfield,Rodney Dangerfield,4y9clGQlMhZyKADUMq7PA2,comedy,spotify,artist,1984
rodney o & joe cooley,rodney o & joe cooley,rodney o,rodney o,Rodney O,1xhLJFJK9sXK9B2CPGzt11,miami bass;old school hip hop;west coast hip hop,spotify,l2,1993
rodway,rodway,rodway,rodway,Rodway,44mwimKsgGL7kM2uug4SU3,,none,artist,1983
roger,roger,roger,roger,Roger,3GMoVpWJy4smKuxFuFTwXC,quiet storm,spotify,artist,1988
roger daltrey,roger daltrey,roger daltrey,roger daltrey,Roger Daltrey,5odf7hjI7hyvAw66tmxhGF,aor,spotify,artist,1986
roger hodgson,roger hodgson,roger hodgson,roger hodgson,Roger Hodgson,3lHXm91pKLq9Sxi6CoRKWu,progressive rock,spotify,artist,1985
roger miller,roger miller,roger miller,roger miller,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,classic country,spotify,artist,1969
roger smith,roger smith,roger smith,roger smith,Roger Smith,5z8InI9ogxG51G5koxO7HY,,none,artist,1959
roger voudouris,roger voudouris,roger voudouris,roger voudouris,Roger Voudouris,0AfDBW6x1y3cJ7U8wSasVM,yacht rock;aor;soft rock,spotify,artist,1979
roger whittaker,roger whittaker,roger whittaker,roger whittaker,Roger Whittaker,6pgfx4K1p1kT0RewXjmLfk,schlager;schlagerparty;easy listening,spotify,artist,1975
roger williams,roger williams,roger williams,roger williams,Roger Williams,5rBdcPraUl0FuxJVrE3ofV,,none,artist,1969
rolf harris,rolf harris,rolf harris,rolf harris,Rolf Harris,50KLYZQtZLrR2gGa5oHJEF,,none,artist,1963
roman holliday,roman holliday,roman holliday,roman holliday,Roman Holliday,2McvzikIAERijL9Wr0EFVC,new wave,spotify,artist,1985
rome,rome,rome,rome,ROME,7hlcwaLWsbcwOkPtdxRoCa,reggae rock,spotify,artist,1997
romeo & juliet soundtrack,romeo & juliet soundtrack,romeo,romeo,Romeo,22zht89FeO2HpnYZXKxxa5,indonesian pop;indonesian rock;indorock,spotify,l2,1969
romeo santos,romeo santos,romeo santos,romeo santos,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,bachata;latin,spotify,artist,2017
romeo santos & justin timberlake,romeo santos & justin timberlake,romeo santos,romeo santos,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,bachata;latin,spotify,l2,2022
romeo santos featuring drake,romeo santos,romeo santos,romeo santos,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,bachata;latin,spotify,l1,2014
romeo santos featuring nicky jam & daddy yankee,romeo santos,romeo santos,romeo santos,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,bachata;latin,spotify,l1,2017
romeo santos featuring usher,romeo santos,romeo santos,romeo santos,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,bachata;latin,spotify,l1,2011
romeo void,romeo void,romeo void,romeo void,Romeo Void,20kRNjGAzhnBIflemL8JfY,new wave;post-punk,spotify,artist,1984
romeo's daughter,romeo's daughter,romeo's daughter,romeos daughter,,,,none,,1988
ron and the d.c. crew,ron and the d.c. crew,ron,ron,Ron And The D.C. Crew,73deRQzYaBWJeoCDwufbnG,,none,artist,1987
ron banks and the dramatics,ron banks and the dramatics,ron banks,ron banks,Ron Banks,6yICm1P3chGdd2zTHK7X7s,,none,l2,1975
ron holden with the thunderbirds,ron holden with the thunderbirds,ron holden,ron holden,Ron Holden,0orxtneN4LcJWNxbLXtMZu,doo-wop;northern soul,spotify,l2,1960
ronnie carroll,ronnie carroll,ronnie carroll,ronnie carroll,Ronnie Carroll,22WsdE2gbH75bDBfc3BpnB,,none,artist,1963
ronnie dove,ronnie dove,ronnie dove,ronnie dove,Ronnie Dove,3KzYAUHiKXCKpisQgRD2Ja,,none,artist,1969
ronnie dunn,ronnie dunn,ronnie dunn,ronnie dunn,Ronnie Dunn,1iLuTmIgxCEiEllDSWkeIy,country,spotify,artist,2011
ronnie dyson,ronnie dyson,ronnie dyson,ronnie dyson,Ronnie Dyson,3UxJwjLkGvAlRi7NbYekGI,philly soul;classic soul;northern soul;post-disco,spotify,artist,1976
ronnie hawkins,ronnie hawkins,ronnie hawkins,ronnie hawkins,Ronnie Hawkins,5ZnHp781gKfFzPA0TbLknw,,none,artist,1970
ronnie hawkins and the hawks,ronnie hawkins and the hawks,ronnie hawkins,ronnie hawkins,Ronnie Hawkins,5ZnHp781gKfFzPA0TbLknw,,none,l2,1959
